route_id,route_type,source_subject,source_domain,name,discipline,module,upper_concept,sub_concept,node_type,first_order_relation_type,language_triggers,exception_flag,content
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_68,neuron,FinEval,banking_practitioner_qualification_certificate,影响基金类产品收益的因素包括____。,金融学大类,金融监管与从业资格,证券基金市场监管,产品制度与合规,concept,same_domain,影响基金类产品收益的因素包括____。|影响基金类产品收益的因素|包括,,影响基金类产品收益的因素包括____。 A. 基金所投资的对象产品 | B. 基金管理人员的业务素质 | C. 基金管理公司的整体业务运行情况 | D. 以上都是 答案:D
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_69,neuron,FinEval,banking_practitioner_qualification_certificate,银行的业务分类可以分为资产业务、负债业务、中间业务。现代商业银行的核心和支柱业务____。,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,same_domain,银行的业务分类可以分为资产业务、负债业务、中间业务。现代商业银行的核心和支柱业务____。|银行的业务分类可以分为资|产业务|负债业务|中间业务|现代商业银行的核心和支柱|业务,,银行的业务分类可以分为资产业务、负债业务、中间业务。现代商业银行的核心和支柱业务____。 A. 代理业务 | B. 贷款业务 | C. 零售业务 | D. 存款业务 答案:C
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_70,neuron,FinEval,banking_practitioner_qualification_certificate,下列关于客户的理财目标的表述中，不准确的是____。,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,formula_or_calculation,formula_neighbor,下列关于客户的理财目标的表述中，不准确的是____。|下列关于客户的理财目标的|表述中|不准确的是,,下列关于客户的理财目标的表述中，不准确的是____。 A. 经济目标 | B. 短暂目标 | C. 人生价值目标 | D. 精神追求 答案:B
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_71,neuron,FinEval,banking_practitioner_qualification_certificate,下列关于私人银行业务的叙述中，不正确的是____。,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,contrast,下列关于私人银行业务的叙述中，不正确的是____。|下列关于私人银行业务的叙|述中|不正确的是,,下列关于私人银行业务的叙述中，不正确的是____。 A. 私人银行业务的客户等级最高，服务类型最全面 | B. 私人银行业务的主要服务对象是高净值客户 | C. 私人银行为所有客户提供基本服务 | D. 私人银行业务个性化服务的特色强 答案:C
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_72,neuron,FinEval,banking_practitioner_qualification_certificate,诚实公平地提供服务，不受经济利益、关联关系和外界压力等影响，从客户利益出发，做出合理、谨慎的专业判断，公平合理地对待客户,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,regulation,regulation_peer,诚实公平地提供服务，不受经济利益、关联关系和外界压力等影响，从客户利益出发，做出合理、谨慎的专业判断，公平合理地对待客户|诚实公平地提供服务|不受经济利益|关联关系和外界压力等影响|从客户利益出发|做出合理|谨慎的专业判断|公平合理地对待客户,,诚实公平地提供服务，不受经济利益、关联关系和外界压力等影响，从客户利益出发，做出合理、谨慎的专业判断，公平合理地对待客户、委托人、合伙人和雇主，并公正、诚实地披露其在提供专业服务过程中遇到的利益冲突，这是理财师哪项职业道德基本原则的要求____。 A. 遵纪守法 | B. 保守秘密 | C. 正直守信 | D. 客观公正 答案:D
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_73,neuron,FinEval,banking_practitioner_qualification_certificate,下列对发放贷款的操作程序的排序，正确的是____。(1)贷款发放审查。(2)有关用款审批资料按内部审批流程经有权签字人签,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,procedure,question_peer,下列对发放贷款的操作程序的排序，正确的是____。(1)贷款发放审查。(2)有关用款审批资料按内部审批流程经有权签字人签|下列对发放贷款的操作程序|的排序|正确的是|贷款发放审查|有关用款审批资料按内部审|批流程经有权签字人签,,下列对发放贷款的操作程序的排序，正确的是____。(1)贷款发放审查。(2)有关用款审批资料按内部审批流程经有权签字人签字同意。(3)借款人按合同要求提交提款申请和其他有关资料。(4)银行受理借款人提款申请书。(5)按账务处理部门的要求提交审批及相关用款凭证办理提款手续。 A. (4)(1)(3)(2)(5) | B. (4)(3)(1)(5)(2) | C. (3)(4)(1)(2)(5) | D. (1)(2)(4)(3)(5) 答案:C
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_74,neuron,FinEval,banking_practitioner_qualification_certificate,以下哪一项不是制定贷款合同原则的内容?,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,concept,same_domain,以下哪一项不是制定贷款合同原则的内容?|以下哪一项不是制定贷款合|同原则的内容,,以下哪一项不是制定贷款合同原则的内容? A. 不冲突原则 | B. 适宜相容原则 | C. 维权原则 | D. 非歧视原则 答案:D
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_75,neuron,FinEval,banking_practitioner_qualification_certificate,借款人是指在信贷活动中以自身的信用或财产作保证，或者以第三者作为担保而从贷款人处借得货币资金的企事业单位或个人。下列不属,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,regulation,regulation_peer|contrast,借款人是指在信贷活动中以自身的信用或财产作保证，或者以第三者作为担保而从贷款人处借得货币资金的企事业单位或个人。下列不属|借款人是指在信贷活动中以|自身的信用或财产作保证|或者以第三者作为担保而从|贷款人处借得货币资金的企|事业单位或个人|下列不属,,借款人是指在信贷活动中以自身的信用或财产作保证，或者以第三者作为担保而从贷款人处借得货币资金的企事业单位或个人。下列不属于借款人的义务的是____。 A. 如实提供银行要求的资料(法律规定不能提供者除外) | B. 接受贷款人对其使用信贷资金情况和有关生产经营、财务核定的监督 | C. 向银行的上级监管部门反映、举报有关情况 | D. 按借款合同约定用途使用贷款 答案:C
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_76,neuron,FinEval,banking_practitioner_qualification_certificate,银行调查人员在初次面谈时可按照____标准原则，从有关方面集中获取客户相关信息。,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,regulation,regulation_peer,银行调查人员在初次面谈时可按照____标准原则，从有关方面集中获取客户相关信息。|银行调查人员在初次面谈时|可按照|标准原则|从有关方面集中获取客户相|关信息,,银行调查人员在初次面谈时可按照____标准原则，从有关方面集中获取客户相关信息。 A. 国际信用“3C” | B. 国际信用“4C” | C. 国际信用“5C” | D. 贷款信用 答案:C
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_77,neuron,FinEval,banking_practitioner_qualification_certificate,以下哪一项不是在对贷款合法性、合规性进行调查时所涉及的内容？,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,regulation,regulation_peer,以下哪一项不是在对贷款合法性、合规性进行调查时所涉及的内容？|以下哪一项不是在对贷款合|法性|合规性进行调查时所涉及的|内容,,以下哪一项不是在对贷款合法性、合规性进行调查时所涉及的内容？ A. 认定借款人的合法主体资格 | B. 对借款人的借款目的进行调查 | C. 考察借款人是否建立了良好的公司治理机制 | D. 认定担保人的法定代表人签名的真实性和有效性 答案:C
auto_neuron_FinEval_neurons_banking_practitioner_qualification_certificate_79,neuron,FinEval,banking_practitioner_qualification_certificate,企业融资贷款需要借助商业银行的帮助，企业与银行的往来活动也会受到监管，下列内容不属于与银行往来异常现象的是____。,金融学大类,银行与货币金融,商业银行经营与监管,信用风险与合规流程,regulation,regulation_peer|contrast,企业融资贷款需要借助商业银行的帮助，企业与银行的往来活动也会受到监管，下列内容不属于与银行往来异常现象的是____。|企业融资贷款需要借助商业|银行的帮助|企业与银行的往来活动也会|受到监管|下列内容不属于与银行往来|异常现象的是,,企业融资贷款需要借助商业银行的帮助，企业与银行的往来活动也会受到监管，下列内容不属于与银行往来异常现象的是____。 A. 企业销售额下降，成本提高，收益减少，经营亏损 | B. 对短期贷款依赖较多，要求贷款展期 | C. 贷款超过了借款人的合理支付能力 | D. 借款人有抽逃资金的现象，并寻求贷款 答案:A
