id,type,subject,domain,name,aliases,keywords,priority,content
auto_neuron_FinEval_Accounting_neurons_cost_accounting_3,neuron,FinEval_Accounting,cost_accounting,20×4年3月1日，甲公司向乙公司销售商品1000件，每件售价为20元（不含增值税），甲、乙公司均为增值税一般纳税人，适用的增值税税率均为13$\%$。甲公司向,20×4年3月1日，甲公司向乙公司销售商品1000件，每件售价为20元（不含增值税），甲、乙公司均为增值税一般纳税人，适用的增值税税率均为13$\%$。甲公司向,,1.0,20×4年3月1日，甲公司向乙公司销售商品1000件，每件售价为20元（不含增值税），甲、乙公司均为增值税一般纳税人，适用的增值税税率均为13$\%$。甲公司向乙公司销售商品给予10$\%$的商业折扣，提供的现金折扣条件为2/10、1/20、n/30，并代垫运杂费1000元。乙公司于20×4年3月15日付款。不考虑其他因素，甲公司在该项交易中应确认的收入是____。 答案:A. 解析:1. 甲公司在该项交易中应确认的收入＝5000×20×(1－10$\%$)＝90000（元）。
auto_neuron_FinEval_Accounting_neurons_cost_accounting_4,neuron,FinEval_Accounting,cost_accounting,在以下经济业务中，Q公司应作为主要责任人的是____。,在以下经济业务中，Q公司应作为主要责任人的是____。,,1.0,在以下经济业务中，Q公司应作为主要责任人的是____。 答案:A. 解析:1. 企业在向客户转让商品前能够控制该商品，该企业为主要责任人，否则为企业为代理人，Q公司为主要责任人。
auto_neuron_FinEval_Accounting_neurons_cost_accounting_5,neuron,FinEval_Accounting,cost_accounting,成本在马克思主义政治经济学中被归属于____。,成本在马克思主义政治经济学中被归属于____。,,1.0,成本在马克思主义政治经济学中被归属于____。 答案:C. 解析:正确选项C
auto_neuron_FinEval_Accounting_neurons_cost_accounting_6,neuron,FinEval_Accounting,cost_accounting,能直接记入“生产成本”账户的材料费用在会计上的定义是____。,能直接记入“生产成本”账户的材料费用在会计上的定义是____。,,1.0,能直接记入“生产成本”账户的材料费用在会计上的定义是____。 答案:A. 解析:正确选项A
auto_neuron_FinEval_Accounting_neurons_cost_accounting_7,neuron,FinEval_Accounting,cost_accounting,摊销费用的方法中，将待摊费用平均摊销的期间是____。,摊销费用的方法中，将待摊费用平均摊销的期间是____。,,1.0,摊销费用的方法中，将待摊费用平均摊销的期间是____。 答案:D. 解析:正确选项D
auto_neuron_FinEval_Accounting_neurons_cost_accounting_8,neuron,FinEval_Accounting,cost_accounting,各种成本计算基本方法主要依据____进行区分。,各种成本计算基本方法主要依据____进行区分。,,1.0,各种成本计算基本方法主要依据____进行区分。 答案:A. 解析:正确选项A
auto_neuron_FinEval_Accounting_neurons_cost_accounting_9,neuron,FinEval_Accounting,cost_accounting,在作业成本法的规定下，制造费用的分配标准是____。,在作业成本法的规定下，制造费用的分配标准是____。,,1.0,在作业成本法的规定下，制造费用的分配标准是____。 答案:C. 解析:正确选项C
auto_neuron_FinEval_Accounting_neurons_cost_accounting_10,neuron,FinEval_Accounting,cost_accounting,企业成本可根据产量和成本的关系划分为____。,企业成本可根据产量和成本的关系划分为____。,,1.0,企业成本可根据产量和成本的关系划分为____。 答案:C. 解析:正确选项C
auto_neuron_FinEval_Accounting_neurons_cost_accounting_11,neuron,FinEval_Accounting,cost_accounting,分配加工费用时所采用的在产品完工率，是指在产品____。,分配加工费用时所采用的在产品完工率，是指在产品____。,,1.0,分配加工费用时所采用的在产品完工率，是指在产品____。 答案:C. 解析:正确选项C
auto_neuron_FinEval_Accounting_neurons_cost_accounting_12,neuron,FinEval_Accounting,cost_accounting,应计入企业汇兑损益的会计科目是____。,应计入企业汇兑损益的会计科目是____。,,1.0,应计入企业汇兑损益的会计科目是____。 答案:A. 解析:正确选项A
auto_neuron_FinEval_Accounting_neurons_cost_accounting_13,neuron,FinEval_Accounting,cost_accounting,产品成本计算的基本方法和辅助方法的区分标准是____。,产品成本计算的基本方法和辅助方法的区分标准是____。,,1.0,产品成本计算的基本方法和辅助方法的区分标准是____。 答案:D. 解析:正确选项D
auto_neuron_FinEval_Accounting_neurons_cost_accounting_14,neuron,FinEval_Accounting,cost_accounting,在以成本作为内部结算价格中，有一种方法使提供产品和劳务的部门将其工作的成绩和缺陷全部不折不扣转给了使用部门，而使用部门本不应该对这些成绩和缺陷承担责任，请问这是,在以成本作为内部结算价格中，有一种方法使提供产品和劳务的部门将其工作的成绩和缺陷全部不折不扣转给了使用部门，而使用部门本不应该对这些成绩和缺陷承担责任，请问这是,,1.0,在以成本作为内部结算价格中，有一种方法使提供产品和劳务的部门将其工作的成绩和缺陷全部不折不扣转给了使用部门，而使用部门本不应该对这些成绩和缺陷承担责任，请问这是哪一种方法____。 答案:A. 解析:正确选项A
auto_neuron_FinEval_Accounting_neurons_cost_accounting_15,neuron,FinEval_Accounting,cost_accounting,一般说来，实际成本范围与理论成本范围____。,一般说来，实际成本范围与理论成本范围____。,,1.0,一般说来，实际成本范围与理论成本范围____。 答案:A. 解析:正确选项A
auto_neuron_FinEval_Accounting_neurons_cost_accounting_16,neuron,FinEval_Accounting,cost_accounting,直接用于产品生产的燃料费用，在会计上应被归类于____。,直接用于产品生产的燃料费用，在会计上应被归类于____。,,1.0,直接用于产品生产的燃料费用，在会计上应被归类于____。 答案:D. 解析:正确选项D
auto_neuron_FinEval_Accounting_neurons_cost_accounting_17,neuron,FinEval_Accounting,cost_accounting,在计算完工产品成本时不计算在产品成本的必备条件是____。,在计算完工产品成本时不计算在产品成本的必备条件是____。,,1.0,在计算完工产品成本时不计算在产品成本的必备条件是____。 答案:B. 解析:正确选项B
auto_neuron_FinEval_Accounting_neurons_cost_accounting_18,neuron,FinEval_Accounting,cost_accounting,企业应承担的费用，如保险费、广告费等，应当由企业支付，这些费用属于____。,企业应承担的费用，如保险费、广告费等，应当由企业支付，这些费用属于____。,,1.0,企业应承担的费用，如保险费、广告费等，应当由企业支付，这些费用属于____。 答案:B. 解析:正确选项B
auto_neuron_FinEval_Accounting_neurons_cost_accounting_19,neuron,FinEval_Accounting,cost_accounting,无论采用哪种计算方式，成本费用利润率都是产品销售利润或营业利润或利润总额对____。,无论采用哪种计算方式，成本费用利润率都是产品销售利润或营业利润或利润总额对____。,,1.0,无论采用哪种计算方式，成本费用利润率都是产品销售利润或营业利润或利润总额对____。 答案:B. 解析:正确选项B
auto_neuron_FinEval_Accounting_neurons_cost_accounting_20,neuron,FinEval_Accounting,cost_accounting,某公司计划在明年实现销售收入200000元，销售税率为10$\%$，明年的目标利润为30000元，则企业的目标成本为____。,某公司计划在明年实现销售收入200000元，销售税率为10$\%$，明年的目标利润为30000元，则企业的目标成本为____。,,1.0,某公司计划在明年实现销售收入200000元，销售税率为10$\%$，明年的目标利润为30000元，则企业的目标成本为____。 答案:D. 解析:正确选项D
auto_neuron_FinEval_Accounting_neurons_cost_accounting_21,neuron,FinEval_Accounting,cost_accounting,内部结算价格中，在双方矛盾无法解决时，企业高级管理层要进行必要的干预。从而使什么依赖于一个某种形式的外部市场，让“买”、“卖”双方可以自由地选择接受或拒绝某一价,内部结算价格中，在双方矛盾无法解决时，企业高级管理层要进行必要的干预。从而使什么依赖于一个某种形式的外部市场，让“买”、“卖”双方可以自由地选择接受或拒绝某一价,,1.0,内部结算价格中，在双方矛盾无法解决时，企业高级管理层要进行必要的干预。从而使什么依赖于一个某种形式的外部市场，让“买”、“卖”双方可以自由地选择接受或拒绝某一价格。 答案:B. 解析:正确选项B
auto_neuron_FinEval_Accounting_neurons_cost_accounting_22,neuron,FinEval_Accounting,cost_accounting,固定资产折旧费若由企业基本生产车间产生，应借记____。,固定资产折旧费若由企业基本生产车间产生，应借记____。,,1.0,固定资产折旧费若由企业基本生产车间产生，应借记____。 答案:C. 解析:正确选项C
auto_neuron_FinEval_Accounting_neurons_cost_accounting_23,neuron,FinEval_Accounting,cost_accounting,要按照完工产品和月末在产品数量比例来分配计算完工产品和月末在产品的原材料费用，必须满足以下条件____。,要按照完工产品和月末在产品数量比例来分配计算完工产品和月末在产品的原材料费用，必须满足以下条件____。,,1.0,要按照完工产品和月末在产品数量比例来分配计算完工产品和月末在产品的原材料费用，必须满足以下条件____。 答案:B. 解析:正确选项B
