id,ceval_subject,ceval_chinese_name,sub_concept,node_type,example_count,has_explanation,source_tier,confidence
ceval_seed.middle_school_physics.023.的说法错误,middle_school_physics,初中物理,的说法错误,procedure,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_physics.024.温度一定升高,middle_school_physics,初中物理,温度一定升高,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_physics.025.动能不变,middle_school_physics,初中物理,动能不变,procedure,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_physics.026.机械能增大,middle_school_physics,初中物理,机械能增大,procedure,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_physics.027.电风扇,middle_school_physics,初中物理,电风扇,abstraction_or_regularity,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_physics.028.下列现象中,middle_school_physics,初中物理,下列现象中,formula_or_calculation,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_physics.029.红外线,middle_school_physics,初中物理,红外线,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_physics.030.电磁波,middle_school_physics,初中物理,电磁波,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_physics.031.超声波,middle_school_physics,初中物理,超声波,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_physics.032.次声波,middle_school_physics,初中物理,次声波,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_physics.033.闻其声知其人,middle_school_physics,初中物理,闻其声知其人,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_physics.034.投影仪,middle_school_physics,初中物理,投影仪,abstraction_or_regularity,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_physics.035.响度,middle_school_physics,初中物理,响度,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_physics.036.音调,middle_school_physics,初中物理,音调,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_physics.037.北斗,middle_school_physics,初中物理,北斗,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_physics.038.竖直向上,middle_school_physics,初中物理,竖直向上,concept,1,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_physics.039.频率,middle_school_physics,初中物理,频率,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_physics.040.振幅,middle_school_physics,初中物理,振幅,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_physics.041.其次,middle_school_physics,初中物理,其次,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_physics.042.下列分析正确的是,middle_school_physics,初中物理,下列分析正确的是,formula_or_calculation,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_physics.043.我们分析选项,middle_school_physics,初中物理,我们分析选项,formula_or_calculation,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_physics.044.根据以上分析,middle_school_physics,初中物理,根据以上分析,formula_or_calculation,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_physics.045.关于光现象,middle_school_physics,初中物理,关于光现象,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.001.text,middle_school_chemistry,初中化学,text,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.002.CO,middle_school_chemistry,初中化学,CO,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.003.NO,middle_school_chemistry,初中化学,NO,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.004.Cu,middle_school_chemistry,初中化学,Cu,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.005.pH,middle_school_chemistry,初中化学,pH,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.006.Na,middle_school_chemistry,初中化学,Na,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.007.Ca,middle_school_chemistry,初中化学,Ca,procedure,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.008.Mg,middle_school_chemistry,初中化学,Mg,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.009.下列说法正确的是,middle_school_chemistry,初中化学,下列说法正确的是,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.010.OH,middle_school_chemistry,初中化学,OH,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.011.2O,middle_school_chemistry,初中化学,2O,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.012.NH,middle_school_chemistry,初中化学,NH,procedure,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.013.下列变化属于化学变化的是,middle_school_chemistry,初中化学,下列变化属于化学变化的是,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.014.Ba,middle_school_chemistry,初中化学,Ba,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.015.Cl,middle_school_chemistry,初中化学,Cl,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.016.肥皂水,middle_school_chemistry,初中化学,肥皂水,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.017.NaOH,middle_school_chemistry,初中化学,NaOH,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.018.3H,middle_school_chemistry,初中化学,3H,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.019.SO,middle_school_chemistry,初中化学,SO,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.020.混合物,middle_school_chemistry,初中化学,混合物,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.021.下列说法不正确的是,middle_school_chemistry,初中化学,下列说法不正确的是,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.022.正确的是,middle_school_chemistry,初中化学,正确的是,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.023.侯德榜,middle_school_chemistry,初中化学,侯德榜,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.024.金刚石,middle_school_chemistry,初中化学,金刚石,procedure,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.025.2CO,middle_school_chemistry,初中化学,2CO,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.026.的俗名,middle_school_chemistry,初中化学,的俗名,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.027.frac,middle_school_chemistry,初中化学,frac,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.028.下列有关实验现象的描述正确的是,middle_school_chemistry,初中化学,下列有关实验现象的描述正确的是,concept,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.029.下列说法错误的是,middle_school_chemistry,初中化学,下列说法错误的是,formula_or_calculation,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.030.屠呦呦,middle_school_chemistry,初中化学,屠呦呦,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.031.湿衣晾干,middle_school_chemistry,初中化学,湿衣晾干,procedure,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.032.石蜡熔化,middle_school_chemistry,初中化学,石蜡熔化,procedure,4,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.033.化学式为,middle_school_chemistry,初中化学,化学式为,formula_or_calculation,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.034.米饭,middle_school_chemistry,初中化学,米饭,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.035.蛋白质,middle_school_chemistry,初中化学,蛋白质,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.036.油脂,middle_school_chemistry,初中化学,油脂,abstraction_or_regularity,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.037.糖类,middle_school_chemistry,初中化学,糖类,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.038.纯碱,middle_school_chemistry,初中化学,纯碱,concept,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.039.选项正确,middle_school_chemistry,初中化学,选项正确,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.040.2SO,middle_school_chemistry,初中化学,2SO,procedure,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.041.下列说法中正确的是,middle_school_chemistry,初中化学,下列说法中正确的是,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.042.Al,middle_school_chemistry,初中化学,Al,concept,2,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.043.氧气,middle_school_chemistry,初中化学,氧气,procedure,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.044.酒精挥发,middle_school_chemistry,初中化学,酒精挥发,procedure,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.middle_school_chemistry.045.石墨和,middle_school_chemistry,初中化学,石墨和,concept,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.veterinary_medicine.001.正确的是,veterinary_medicine,兽医学,正确的是,procedure,5,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
ceval_seed.veterinary_medicine.002.max,veterinary_medicine,兽医学,max,formula_or_calculation,3,True,official_benchmark_data,medium_seed_needs_authoritative_enrichment
