card_id,ceval_subject,ceval_chinese_name,discipline,module,upper_concept,sub_concept,node_type,matched_question_count,definition_clue_count,regularity_clue_count,trap_clue_count,example_count,needs_authoritative_upgrade
ceval_card.veterinary_medicine.022.rRNA,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,rRNA,concept,5,0,0,0,5,True
ceval_card.veterinary_medicine.023.SDS,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,SDS,concept,2,0,0,0,2,True
ceval_card.veterinary_medicine.024.生物素,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,生物素,procedure,7,0,0,0,7,True
ceval_card.veterinary_medicine.025.谷氨酸,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,谷氨酸,formula_or_calculation,5,0,0,0,5,True
ceval_card.veterinary_medicine.026.一个IU是指在最适条件下,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,一个IU是指在最适条件下,concept,1,0,0,0,1,True
ceval_card.veterinary_medicine.027.尿酸,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,尿酸,procedure,3,1,0,0,3,True
ceval_card.veterinary_medicine.028.丙酮酸,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,丙酮酸,procedure,11,2,0,0,8,True
ceval_card.veterinary_medicine.029.丙酮酸激酶,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,丙酮酸激酶,concept,3,0,0,0,3,True
ceval_card.veterinary_medicine.030.NH,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,NH,formula_or_calculation,2,0,0,0,2,True
ceval_card.veterinary_medicine.031.DNA,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,DNA,abstraction_or_regularity,28,0,0,0,8,True
ceval_card.veterinary_medicine.032.mRNA,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,mRNA,concept,12,0,0,0,8,True
ceval_card.veterinary_medicine.033.磷酸二酯键,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,磷酸二酯键,concept,3,0,0,0,3,True
ceval_card.veterinary_medicine.034.氨基酸,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,氨基酸,concept,34,1,0,0,8,True
ceval_card.veterinary_medicine.035.脂肪酸,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,脂肪酸,concept,8,0,0,0,8,True
ceval_card.veterinary_medicine.036.端有CCA序列,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,端有CCA序列,concept,1,0,0,0,1,True
ceval_card.veterinary_medicine.037.脂蛋白,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,脂蛋白,concept,7,0,0,0,7,True
ceval_card.veterinary_medicine.038.过路蛋白,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,过路蛋白,concept,3,0,0,0,3,True
ceval_card.veterinary_medicine.039.补体系统蛋白质,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,补体系统蛋白质,concept,3,0,0,0,3,True
ceval_card.veterinary_medicine.040.FAD,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,FAD,procedure,5,0,0,0,5,True
ceval_card.veterinary_medicine.041.磷酸戊糖途径,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,磷酸戊糖途径,concept,5,0,0,0,5,True
ceval_card.veterinary_medicine.042.二硫键,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,二硫键,concept,4,0,0,0,4,True
ceval_card.veterinary_medicine.043.糖蛋白,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,糖蛋白,abstraction_or_regularity,3,0,0,0,3,True
ceval_card.veterinary_medicine.044.糖酵解,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,糖酵解,concept,7,0,0,0,7,True
ceval_card.veterinary_medicine.045.GTP,veterinary_medicine,兽医学,生命科学大类,生物与农兽医,生命结构、遗传生态与病害,GTP,procedure,4,0,0,0,4,True
ceval_card.marxism.001.时间,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,时间,formula_or_calculation,2,0,0,0,2,True
ceval_card.marxism.002.这是,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,这是,abstraction_or_regularity,7,0,0,0,7,True
ceval_card.marxism.003.对立统一规律,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,对立统一规律,abstraction_or_regularity,4,0,0,0,4,True
ceval_card.marxism.004.否定之否定规律,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,否定之否定规律,abstraction_or_regularity,5,0,0,0,5,True
ceval_card.marxism.005.这体现了,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,这体现了,abstraction_or_regularity,3,0,0,0,3,True
ceval_card.marxism.006.实践,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,实践,concept,37,0,0,0,8,True
ceval_card.marxism.007.这个观点是,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,这个观点是,procedure,3,0,0,0,3,True
ceval_card.marxism.008.客观唯心主义,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,客观唯心主义,concept,8,0,0,0,8,True
ceval_card.marxism.009.社会实践,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,社会实践,abstraction_or_regularity,6,0,0,0,6,True
ceval_card.marxism.010.唯物辩证法认为,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,唯物辩证法认为,abstraction_or_regularity,3,0,0,0,3,True
ceval_card.marxism.011.客观唯心主义观点,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,客观唯心主义观点,concept,3,0,0,0,3,True
ceval_card.marxism.012.形而上学观点,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,形而上学观点,concept,3,0,0,0,3,True
ceval_card.marxism.013.主观唯心主义观点,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,主观唯心主义观点,abstraction_or_regularity,3,0,0,0,3,True
ceval_card.marxism.014.质量互变规律,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,质量互变规律,abstraction_or_regularity,4,0,0,0,4,True
ceval_card.marxism.015.实事求是,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,实事求是,formula_or_calculation,2,0,0,0,2,True
ceval_card.marxism.016.物质和意识的关系,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,物质和意识的关系,concept,2,0,0,0,2,True
ceval_card.marxism.017.唯心主义,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,唯心主义,concept,28,0,0,0,8,True
ceval_card.marxism.018.辩证唯物主义,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,辩证唯物主义,concept,8,0,0,0,8,True
ceval_card.marxism.019.形而上学唯物主义,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,形而上学唯物主义,concept,6,0,0,0,6,True
ceval_card.marxism.020.唯物主义的,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,唯物主义的,concept,9,0,0,0,8,True
ceval_card.marxism.021.是因为,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,是因为,regulation_or_standard,3,0,0,0,3,True
ceval_card.marxism.022.概念,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,概念,concept,2,0,0,0,2,True
ceval_card.marxism.023.判断,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,判断,concept,3,0,0,0,3,True
ceval_card.marxism.024.推理,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,推理,concept,2,0,0,0,2,True
ceval_card.marxism.025.认识,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,认识,concept,37,1,0,0,8,True
ceval_card.marxism.026.的观点,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,的观点,concept,18,0,0,0,8,True
ceval_card.marxism.027.主观唯心主义,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,主观唯心主义,concept,6,0,0,0,6,True
ceval_card.marxism.028.矛盾是事物发展的动力,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,矛盾是事物发展的动力,abstraction_or_regularity,3,0,0,0,3,True
ceval_card.marxism.029.唯物主义的观点,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,唯物主义的观点,concept,4,0,0,0,4,True
ceval_card.marxism.030.存在性,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,存在性,concept,2,0,0,0,2,True
ceval_card.marxism.031.的观点是,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,的观点是,concept,6,0,0,0,6,True
ceval_card.marxism.032.哲学的基本问题是,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,哲学的基本问题是,concept,2,0,0,0,2,True
ceval_card.marxism.033.真理的客观性是指,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,真理的客观性是指,concept,2,0,0,0,2,True
ceval_card.marxism.034.是否承认社会存在决定社会意识,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,是否承认社会存在决定社会意识,regulation_or_standard,2,0,0,0,2,True
ceval_card.marxism.035.联系的观点,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,联系的观点,concept,4,0,0,0,4,True
ceval_card.marxism.036.实践的观点,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,实践的观点,concept,2,0,0,0,2,True
ceval_card.marxism.037.形而上学唯物主义观点,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,形而上学唯物主义观点,abstraction_or_regularity,2,0,0,0,2,True
ceval_card.marxism.038.生产方式,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,生产方式,concept,3,0,0,0,3,True
ceval_card.marxism.039.防微杜渐,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,防微杜渐,abstraction_or_regularity,2,0,0,0,2,True
ceval_card.marxism.040.阶级斗争,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,阶级斗争,concept,7,0,0,0,7,True
ceval_card.marxism.041.不可知论,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,不可知论,concept,9,0,0,0,8,True
ceval_card.marxism.042.这说明,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,这说明,regulation_or_standard,2,0,0,0,2,True
ceval_card.marxism.043.政权的组织形式,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,政权的组织形式,concept,2,0,0,0,2,True
ceval_card.marxism.044.社会各阶级在国家中的地位,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,社会各阶级在国家中的地位,concept,2,0,0,0,2,True
ceval_card.marxism.045.改造世界的物质活动,marxism,马克思主义基本原理,政治理论大类,政治与马克思主义,理论体系与现实应用,改造世界的物质活动,concept,2,0,0,0,2,True
ceval_card.mao_zedong_thought.001.实事求是,mao_zedong_thought,毛泽东思想和中国特色社会主义理论体系概论,政治理论大类,政治与马克思主义,理论体系与现实应用,实事求是,formula_or_calculation,17,0,0,0,8,True
